0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.000000 0.012376 0.024752 0.037129 0.049505 0.061881 0.074257 0.086634 0.099010 0.111386 0.123762 0.136139 0.148515 0.160891 0.173267 0.185644 0.198020 0.210396 0.222772 0.235149 0.247525 0.259901 0.272277 0.284653 0.297030 0.309406 0.321782 0.334158 0.346535 0.358911 0.371287 0.383663 0.396040 0.408416 0.420792 0.433168 0.445545 0.457921 0.470297 0.482673 0.495050 0.507426 0.519802 0.532178 0.544554 0.556931 0.569307 0.581683 0.594059 0.606436 0.618812 0.631188 0.643564 0.655941 0.668317 0.680693 0.693069 0.705446 0.717822 0.730198 0.742574 0.754951 0.767327 0.779703 0.792079 0.804455 0.816832 0.829208 0.841584 0.853960 0.866337 0.878713 0.891089 0.903465 0.915842 0.928218 0.940594 0.952970 0.965347 0.977723 0.990099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
